transfer_type,min_transfer_time,from_stop_id,to_stop_id
2,45.0,feed_0_3747932,feed_0_3687259
2,66.0,feed_0_3747932,feed_0_3687260
2,65.0,feed_0_3747933,feed_0_3687259
2,57.0,feed_0_3747933,feed_0_3687260
2,65.0,feed_0_3747934,feed_0_3748089
2,105.0,feed_0_3747934,feed_0_3748090
2,37.0,feed_0_3747935,feed_0_3748063
2,51.0,feed_0_3747935,feed_0_3748089
2,100.0,feed_0_3747935,feed_0_3748090
2,197.0,feed_0_3747936,feed_0_1698
2,197.0,feed_0_3747936,
2,72.0,feed_0_3747936,feed_0_3926292
2,46.0,feed_0_3747936,feed_0_3926293
2,72.0,feed_0_3747936,
2,46.0,feed_0_3747936,
2,221.0,feed_0_3747937,feed_0_1698
2,221.0,feed_0_3747937,
2,64.0,feed_0_3747937,feed_0_3926292
2,64.0,feed_0_3747937,feed_0_3926293
2,64.0,feed_0_3747937,
2,64.0,feed_0_3747937,
2,224.0,feed_0_3747942,feed_0_2081
2,224.0,feed_0_3747942,
2,49.0,feed_0_3747942,feed_0_3747850
2,70.0,feed_0_3747942,feed_0_3747851
2,49.0,feed_0_3747942,
2,70.0,feed_0_3747942,
2,21.0,feed_0_3747942,
2,224.0,feed_0_3747943,feed_0_2081
2,224.0,feed_0_3747943,
2,45.0,feed_0_3747943,feed_0_3747850
2,63.0,feed_0_3747943,feed_0_3747851
2,45.0,feed_0_3747943,
2,63.0,feed_0_3747943,
2,21.0,feed_0_3747943,
2,36.0,feed_0_3747946,
2,36.0,feed_0_3747947,
2,105.0,feed_0_3747948,feed_0_3813542
2,81.0,feed_0_3747948,feed_0_3813543
2,90.0,feed_0_3747948,
2,91.0,feed_0_3747949,feed_0_3813543
2,59.0,feed_0_3747949,
2,58.0,feed_0_3747954,feed_0_3748079
2,58.0,feed_0_3747954,
2,73.0,feed_0_3747954,feed_0_5709877
2,57.0,feed_0_3747954,feed_0_5709896
2,67.0,feed_0_3747957,
2,67.0,feed_0_3747958,
2,201.0,,feed_0_2035
2,201.0,,
2,23.0,,feed_0_3685679
2,23.0,,
2,23.0,,
2,41.0,,feed_0_3685859
2,66.0,,feed_0_3686057
2,66.0,,
2,66.0,,
2,82.0,,feed_0_4028764
2,66.0,,
2,82.0,,
2,66.0,,
2,36.0,,feed_0_4036220
2,36.0,,feed_0_4037160
2,36.0,,
2,36.0,,
2,60.0,,feed_0_5709894
2,71.0,,feed_0_5922159
2,216.0,feed_0_3747960,feed_0_2035
2,216.0,feed_0_3747960,
2,13.0,feed_0_3747960,feed_0_3685679
2,30.0,feed_0_3747960,feed_0_3685680
2,13.0,feed_0_3747960,
2,30.0,feed_0_3747960,
2,13.0,feed_0_3747960,
2,30.0,feed_0_3747960,
2,65.0,feed_0_3747960,feed_0_3685859
2,30.0,feed_0_3747960,
2,97.0,feed_0_3747960,feed_0_3686057
2,97.0,feed_0_3747960,
2,97.0,feed_0_3747960,
2,97.0,feed_0_3747960,
2,97.0,feed_0_3747960,
2,65.0,feed_0_3747960,feed_0_4036220
2,9.0,feed_0_3747960,feed_0_4037160
2,65.0,feed_0_3747960,
2,9.0,feed_0_3747960,
2,30.0,feed_0_3747960,
2,30.0,feed_0_3747960,
2,85.0,feed_0_3747960,feed_0_5709894
2,99.0,feed_0_3747960,feed_0_5922159
2,30.0,feed_0_3747960,
2,60.0,feed_0_3747961,feed_0_3748079
2,60.0,feed_0_3747961,
2,87.0,feed_0_3747961,feed_0_5709877
2,36.0,feed_0_3747961,feed_0_5709896
2,45.0,feed_0_3747963,feed_0_3813542
2,102.0,feed_0_3747963,feed_0_3813543
2,83.0,feed_0_3747963,
2,90.0,feed_0_3747964,feed_0_3687259
2,92.0,feed_0_3747964,feed_0_3687260
2,187.0,feed_0_3747965,feed_0_1963
2,187.0,feed_0_3747965,
2,59.0,feed_0_3747965,feed_0_3926435
2,59.0,feed_0_3747965,
2,99.0,feed_0_3747966,
2,249.0,feed_0_3747967,feed_0_1978
2,249.0,feed_0_3747967,
2,29.0,feed_0_3747967,feed_0_3926406
2,270.0,feed_0_3747968,feed_0_1860
2,270.0,feed_0_3747968,feed_0_1861
2,270.0,feed_0_3747968,
2,270.0,feed_0_3747968,
2,83.0,feed_0_3747968,feed_0_5657281
2,90.0,feed_0_3747968,feed_0_5657284
2,103.0,feed_0_3748041,
2,103.0,,
2,56.0,feed_0_3748043,
2,56.0,feed_0_3748045,
2,287.0,feed_0_3748055,feed_0_2062
2,287.0,feed_0_3748055,
2,264.0,feed_0_3748056,feed_0_2062
2,264.0,feed_0_3748056,
2,216.0,,feed_0_2062
2,216.0,,
2,92.0,,
2,33.0,feed_0_3748059,
2,57.0,feed_0_3748059,
2,188.0,feed_0_3748066,feed_0_1651
2,188.0,feed_0_3748066,feed_0_1832
2,188.0,feed_0_3748066,
2,188.0,feed_0_3748066,
2,199.0,feed_0_3748067,feed_0_1651
2,199.0,feed_0_3748067,feed_0_1832
2,199.0,feed_0_3748067,
2,199.0,feed_0_3748067,
2,225.0,,feed_0_1751
2,225.0,,
2,257.0,,feed_0_1751
2,257.0,,
2,39.0,,feed_0_3813548
2,52.0,,feed_0_3813549
2,224.0,feed_0_3748071,feed_0_1725
2,224.0,feed_0_3748071,
2,260.0,feed_0_3748072,feed_0_1725
2,260.0,feed_0_3748072,
2,213.0,,feed_0_1751
2,213.0,,
2,266.0,feed_0_3748084,feed_0_1651
2,269.0,feed_0_3748084,feed_0_1832
2,269.0,feed_0_3748084,
2,266.0,feed_0_3748084,
2,226.0,feed_0_3748085,feed_0_1651
2,277.0,feed_0_3748085,feed_0_1832
2,277.0,feed_0_3748085,
2,226.0,feed_0_3748085,
2,190.0,feed_0_3748086,feed_0_1651
2,202.0,feed_0_3748086,feed_0_1832
2,202.0,feed_0_3748086,
2,190.0,feed_0_3748086,
2,20.0,feed_0_3748091,
2,69.0,feed_0_3748091,
2,205.0,,feed_0_2062
2,205.0,,
2,108.0,,
2,220.0,feed_0_3748094,feed_0_2062
2,220.0,feed_0_3748094,
2,105.0,feed_0_3748094,
2,34.0,feed_0_3748094,
2,15.0,feed_0_3748094,
2,40.0,feed_0_3748094,
2,105.0,feed_0_3748096,feed_0_4036773
2,104.0,feed_0_3748096,feed_0_4036774
2,72.0,feed_0_3749638,feed_0_5018152
2,68.0,feed_0_3749638,feed_0_5018153
2,69.0,feed_0_3749639,feed_0_5018152
2,108.0,feed_0_3749639,feed_0_5018153
2,188.0,,feed_0_1791
2,188.0,,
2,39.0,,feed_0_3740335
2,39.0,,
2,210.0,,feed_0_1791
2,210.0,,
2,39.0,,feed_0_3740304
2,34.0,feed_0_3749665,feed_0_3740303
2,64.0,feed_0_3749665,feed_0_3740336
2,64.0,feed_0_3749665,
2,95.0,feed_0_3749675,feed_0_3811223
2,80.0,feed_0_3749675,
2,53.0,feed_0_3749675,
2,106.0,feed_0_3749675,
2,91.0,feed_0_3749675,
2,14.0,,feed_0_3811223
2,34.0,,
2,42.0,,
2,74.0,feed_0_3749677,
2,106.0,feed_0_3749681,
2,49.0,,
2,21.0,,
2,70.0,,
2,72.0,,
2,56.0,,
2,214.0,,feed_0_1724
2,214.0,,
2,96.0,,
2,96.0,,
2,96.0,,
2,96.0,,
2,189.0,feed_0_3749689,feed_0_1724
2,189.0,feed_0_3749689,
2,72.0,feed_0_3749689,
2,72.0,feed_0_3749689,
2,83.0,feed_0_3749689,
2,75.0,feed_0_3749689,
2,75.0,feed_0_3749689,
2,83.0,feed_0_3749689,
2,72.0,feed_0_3749689,
2,72.0,feed_0_3749689,
2,192.0,,feed_0_1724
2,192.0,,
2,64.0,,
2,64.0,,
2,80.0,,
2,94.0,,
2,80.0,,
2,42.0,,
2,94.0,,
2,42.0,,
2,64.0,,
2,64.0,,
2,108.0,,
2,247.0,feed_0_3749691,feed_0_1724
2,247.0,feed_0_3749691,
2,86.0,feed_0_3749691,
2,86.0,feed_0_3749691,
2,74.0,feed_0_3749691,
2,74.0,feed_0_3749691,
2,243.0,,feed_0_1715
2,243.0,,
2,33.0,feed_0_3749694,
2,78.0,feed_0_3749695,
2,106.0,feed_0_3749695,
2,81.0,feed_0_3749696,
2,81.0,feed_0_3749697,
2,26.0,feed_0_3749698,
2,26.0,feed_0_3749699,
2,107.0,feed_0_3749702,
2,22.0,feed_0_3749703,
2,22.0,feed_0_3749704,
2,21.0,feed_0_3749705,
2,57.0,feed_0_3749706,
2,54.0,feed_0_3749706,
2,26.0,feed_0_3749707,
2,26.0,feed_0_3749708,
2,62.0,feed_0_3749709,feed_0_3813195
2,75.0,feed_0_3749709,feed_0_3813196
2,27.0,feed_0_3749709,feed_0_3813197
2,62.0,feed_0_3749709,
2,59.0,feed_0_3749710,feed_0_3813195
2,93.0,feed_0_3749710,feed_0_3813196
2,35.0,feed_0_3749710,feed_0_3813197
2,59.0,feed_0_3749710,
2,216.0,feed_0_3749720,feed_0_1803
2,216.0,feed_0_3749720,
2,61.0,feed_0_3749720,
2,115.0,feed_0_3749720,
2,61.0,feed_0_3749720,
2,115.0,feed_0_3749720,
2,239.0,feed_0_3749721,feed_0_1803
2,239.0,feed_0_3749721,
2,79.0,feed_0_3749721,
2,133.0,feed_0_3749721,
2,79.0,feed_0_3749721,
2,133.0,feed_0_3749721,
2,107.0,feed_0_3749734,
2,50.0,,
2,81.0,feed_0_3749738,
2,102.0,feed_0_3749739,feed_0_3560201
2,30.0,feed_0_3749739,feed_0_3560202
2,14.0,feed_0_3749739,feed_0_3687460
2,14.0,feed_0_3749739,
2,95.0,feed_0_3749739,feed_0_3687659
2,30.0,feed_0_3749739,
2,43.0,feed_0_3749739,feed_0_3688095
2,70.0,feed_0_3749739,feed_0_3688096
2,47.0,feed_0_3749739,feed_0_4009041
2,43.0,feed_0_3749739,
2,77.0,feed_0_3749739,feed_0_4705558
2,43.0,feed_0_3749739,
2,43.0,feed_0_3749739,
2,85.0,feed_0_3749739,
2,102.0,,feed_0_3560201
2,30.0,,feed_0_3560202
2,14.0,,feed_0_3687460
2,14.0,,
2,95.0,,feed_0_3687659
2,30.0,,
2,43.0,,feed_0_3688095
2,70.0,,feed_0_3688096
2,47.0,,feed_0_4009041
2,43.0,,
2,77.0,,feed_0_4705558
2,43.0,,
2,43.0,,
2,85.0,,
2,29.0,,feed_0_3673615
2,138.0,,feed_0_3560203
2,29.0,,feed_0_3673614
2,138.0,,
2,126.0,,feed_0_4009042
2,126.0,,
2,138.0,,
2,55.0,feed_0_3749743,feed_0_3673616
2,39.0,feed_0_3749743,feed_0_3673617
2,120.0,feed_0_3749743,feed_0_4009043
2,73.0,feed_0_3749743,
2,95.0,feed_0_3749744,feed_0_3673616
2,67.0,feed_0_3749744,feed_0_3673617
2,87.0,feed_0_3749745,feed_0_4009045
2,112.0,feed_0_3749745,feed_0_4009095
2,36.0,feed_0_3749745,feed_0_4009096
2,9.0,feed_0_3749746,
2,86.0,feed_0_3749746,feed_0_4009045
2,112.0,feed_0_3749746,feed_0_4009095
2,45.0,feed_0_3749746,feed_0_4009096
2,107.0,feed_0_3749749,feed_0_3813324
2,255.0,feed_0_3749750,feed_0_1797
2,255.0,feed_0_3749750,feed_0_1798
2,255.0,feed_0_3749750,
2,252.0,feed_0_3749751,feed_0_1797
2,252.0,feed_0_3749751,feed_0_1798
2,252.0,feed_0_3749751,
2,226.0,feed_0_3749752,feed_0_2002
2,226.0,feed_0_3749752,
2,19.0,feed_0_3749752,
2,225.0,feed_0_3749753,feed_0_2002
2,225.0,feed_0_3749753,
2,19.0,feed_0_3749753,
2,99.0,feed_0_3749754,feed_0_3926416
2,14.0,feed_0_3749754,
2,14.0,feed_0_3749755,
2,27.0,feed_0_3749756,
2,27.0,feed_0_3749756,
2,27.0,feed_0_3749757,
2,27.0,feed_0_3749757,
2,269.0,feed_0_3749760,feed_0_1900
2,269.0,feed_0_3749760,feed_0_1901
2,269.0,feed_0_3749760,feed_0_1902
2,269.0,feed_0_3749760,
2,269.0,feed_0_3749760,
2,269.0,feed_0_3749760,
2,79.0,feed_0_3749760,
2,79.0,feed_0_3749760,
2,79.0,feed_0_3749760,
2,205.0,feed_0_3749761,feed_0_1900
2,205.0,feed_0_3749761,feed_0_1901
2,205.0,feed_0_3749761,feed_0_1902
2,205.0,feed_0_3749761,
2,205.0,feed_0_3749761,
2,205.0,feed_0_3749761,
2,79.0,feed_0_3749761,
2,79.0,feed_0_3749761,
2,63.0,feed_0_3749761,feed_0_5657322
2,79.0,feed_0_3749761,
2,220.0,feed_0_3749762,feed_0_1674
2,220.0,feed_0_3749762,feed_0_1675
2,220.0,feed_0_3749762,feed_0_1676
2,220.0,feed_0_3749762,
2,220.0,feed_0_3749762,
2,220.0,feed_0_3749762,
2,242.0,feed_0_3749764,feed_0_1910
2,242.0,feed_0_3749764,
2,104.0,feed_0_3749764,feed_0_3666618
2,104.0,feed_0_3749764,
2,104.0,feed_0_3749764,
2,104.0,feed_0_3749764,
2,62.0,feed_0_3749764,feed_0_3952750
2,104.0,feed_0_3749764,
2,104.0,feed_0_3749764,
2,104.0,feed_0_3749764,
2,99.0,,feed_0_3666566
2,99.0,,
2,99.0,,
2,99.0,,
2,99.0,,
2,90.0,,
2,99.0,,
2,90.0,,
2,99.0,,
2,90.0,,
2,99.0,,
2,103.0,,feed_0_3666564
2,103.0,,
2,103.0,,
2,103.0,,
2,103.0,,
2,53.0,,feed_0_3749675
2,94.0,,feed_0_3764604
2,94.0,,
2,90.0,,
2,103.0,,
2,103.0,,
2,90.0,,
2,90.0,,
2,103.0,,
2,27.0,,feed_0_3666564
2,27.0,,
2,27.0,,
2,27.0,,
2,27.0,,
2,26.0,,feed_0_3747905
2,34.0,,
2,106.0,,feed_0_3749675
2,34.0,,
2,50.0,,feed_0_3764604
2,34.0,,
2,50.0,,
2,27.0,,feed_0_3811223
2,34.0,,
2,27.0,,
2,27.0,,
2,103.0,,feed_0_5657280
2,27.0,,
2,27.0,,feed_0_3666565
2,27.0,,
2,27.0,,
2,27.0,,
2,50.0,,feed_0_3747905
2,42.0,,
2,91.0,,feed_0_3749675
2,42.0,,
2,47.0,,feed_0_3764604
2,42.0,,
2,47.0,,
2,45.0,,feed_0_3811223
2,42.0,,
2,103.0,,
2,27.0,,
2,27.0,,
2,103.0,,
2,103.0,,
2,27.0,,
2,217.0,,feed_0_1957
2,217.0,,feed_0_1958
2,217.0,,
2,217.0,,
2,74.0,,feed_0_3666619
2,74.0,,
2,74.0,,
2,74.0,,
2,74.0,,
2,74.0,,
2,74.0,,
2,74.0,,
2,74.0,,
2,74.0,,
2,94.0,,feed_0_3740298
2,49.0,,feed_0_3740299
2,49.0,,
2,94.0,,
2,49.0,,
2,49.0,,
2,94.0,,
2,94.0,,
2,49.0,,
2,243.0,feed_0_3749771,feed_0_1800
2,243.0,feed_0_3749771,
2,100.0,feed_0_3749772,feed_0_3740506
2,100.0,feed_0_3749772,
2,100.0,feed_0_3749772,
2,100.0,feed_0_3749772,
2,198.0,feed_0_3749774,feed_0_2001
2,198.0,feed_0_3749774,
2,198.0,feed_0_3749775,feed_0_1712
2,198.0,feed_0_3749775,
2,105.0,feed_0_3749775,feed_0_3764552
2,105.0,feed_0_3749775,
2,90.0,feed_0_3749775,
2,90.0,feed_0_3749775,
2,105.0,feed_0_3749775,
2,213.0,feed_0_3749776,feed_0_1702
2,213.0,feed_0_3749776,
2,67.0,feed_0_3749776,feed_0_3764503
2,67.0,feed_0_3749776,
2,50.0,feed_0_3749776,feed_0_4036655
2,50.0,feed_0_3749776,
2,50.0,feed_0_3749776,
2,108.0,feed_0_3749777,feed_0_3747819
2,108.0,feed_0_3749777,
2,108.0,feed_0_3749777,
2,108.0,feed_0_3749777,
2,226.0,feed_0_3749779,feed_0_1773
2,226.0,feed_0_3749779,feed_0_1774
2,226.0,feed_0_3749779,
2,226.0,feed_0_3749779,
2,97.0,feed_0_3749779,feed_0_3687091
2,68.0,feed_0_3749779,feed_0_3764506
2,60.0,feed_0_3749779,feed_0_3764806
2,97.0,feed_0_3749779,
2,63.0,feed_0_3749779,feed_0_3893347
2,81.0,feed_0_3749779,
2,81.0,feed_0_3749779,
2,63.0,feed_0_3749779,
2,97.0,feed_0_3749779,
2,60.0,feed_0_3749779,
2,97.0,feed_0_3749779,
2,63.0,feed_0_3749779,
2,63.0,feed_0_3749779,
2,216.0,feed_0_3749780,feed_0_1773
2,216.0,feed_0_3749780,feed_0_1774
2,216.0,feed_0_3749780,
2,216.0,feed_0_3749780,
2,54.0,feed_0_3749780,feed_0_3764807
2,54.0,feed_0_3749780,
2,216.0,,feed_0_1773
2,216.0,,feed_0_1774
2,216.0,,
2,216.0,,
2,54.0,,feed_0_3764807
2,54.0,,
2,65.0,feed_0_3749783,feed_0_3747823
2,34.0,feed_0_3749783,feed_0_3747878
2,33.0,feed_0_3749784,feed_0_3764551
2,33.0,feed_0_3749784,
2,73.0,feed_0_3749784,feed_0_4016275
2,73.0,feed_0_3749784,
2,73.0,feed_0_3749784,
2,52.0,feed_0_3749784,
2,33.0,feed_0_3749784,
2,253.0,feed_0_3749785,feed_0_1712
2,253.0,feed_0_3749785,
2,13.0,feed_0_3749785,feed_0_3764552
2,13.0,feed_0_3749785,
2,90.0,feed_0_3749785,
2,13.0,feed_0_3749785,
2,47.0,feed_0_3749786,feed_0_3764553
2,47.0,feed_0_3749786,
2,47.0,feed_0_3749786,
2,244.0,feed_0_3749787,feed_0_2015
2,244.0,feed_0_3749787,
2,50.0,feed_0_3749787,feed_0_3740508
2,50.0,feed_0_3749787,
2,50.0,feed_0_3749787,
2,41.0,,feed_0_3740505
2,281.0,,feed_0_1957
2,281.0,,feed_0_1958
2,281.0,,
2,281.0,,
2,81.0,,feed_0_3666619
2,81.0,,
2,81.0,,
2,81.0,,
2,73.0,,feed_0_3740296
2,81.0,,
2,81.0,,
2,81.0,,
2,81.0,,
2,73.0,,
2,73.0,,
2,81.0,,
2,73.0,,
2,84.0,,feed_0_5657278
2,81.0,,
2,255.0,,feed_0_1910
2,255.0,,
2,99.0,,
2,99.0,,
2,99.0,,
2,58.0,feed_0_3749792,feed_0_3952750
2,268.0,feed_0_3749793,feed_0_1674
2,268.0,feed_0_3749793,feed_0_1675
2,268.0,feed_0_3749793,feed_0_1676
2,268.0,feed_0_3749793,
2,268.0,feed_0_3749793,
2,268.0,feed_0_3749793,
2,87.0,feed_0_3749793,
2,104.0,feed_0_3749794,feed_0_4035818
2,104.0,feed_0_3749794,
2,275.0,feed_0_3749796,feed_0_1756
2,275.0,feed_0_3749796,
2,206.0,feed_0_3749797,feed_0_1756
2,206.0,feed_0_3749797,
2,90.0,feed_0_3749875,feed_0_3813506
2,93.0,feed_0_3749875,feed_0_3813507
2,92.0,feed_0_3749875,feed_0_4009396
2,98.0,feed_0_3749875,feed_0_4009397
2,48.0,feed_0_3749877,feed_0_3813506
2,34.0,feed_0_3749877,feed_0_3813507
2,106.0,feed_0_3749877,feed_0_4009396
2,47.0,feed_0_3749877,
2,47.0,feed_0_3749877,
2,47.0,feed_0_3749877,
2,63.0,feed_0_3749884,
2,33.0,feed_0_3749884,
2,33.0,feed_0_3749884,
2,33.0,feed_0_3749884,
2,33.0,feed_0_3749884,
2,54.0,feed_0_3749885,feed_0_3887785
2,71.0,feed_0_3749886,feed_0_3887785
2,57.0,feed_0_3749886,
2,57.0,feed_0_3749886,
2,57.0,feed_0_3749886,
2,44.0,feed_0_3749887,
2,44.0,feed_0_3749887,
2,44.0,feed_0_3749887,
2,267.0,feed_0_3749891,feed_0_1657
2,267.0,feed_0_3749891,
2,93.0,feed_0_3749891,
2,98.0,feed_0_3749891,
2,98.0,feed_0_3749891,
2,93.0,feed_0_3749891,
2,242.0,feed_0_3749892,feed_0_2016
2,242.0,feed_0_3749892,
2,187.0,feed_0_3749893,feed_0_1657
2,187.0,feed_0_3749893,
2,198.0,feed_0_3749894,feed_0_1657
2,198.0,feed_0_3749894,
2,36.0,feed_0_3749896,
2,49.0,feed_0_3749896,
2,61.0,feed_0_3749897,
2,71.0,feed_0_3749897,
2,52.0,feed_0_3749902,feed_0_3811248
2,99.0,feed_0_3749902,feed_0_3811249
2,91.0,feed_0_3749903,feed_0_3811248
2,272.0,feed_0_3749904,feed_0_2043
2,272.0,feed_0_3749904,
2,53.0,feed_0_3749904,
2,219.0,feed_0_3749905,feed_0_2043
2,219.0,feed_0_3749905,
2,53.0,feed_0_3749905,
2,76.0,feed_0_3749906,
2,76.0,feed_0_3749907,
2,190.0,feed_0_3749908,feed_0_1945
2,190.0,feed_0_3749908,feed_0_1946
2,190.0,feed_0_3749908,
2,190.0,feed_0_3749908,
2,54.0,feed_0_3749908,
2,27.0,feed_0_3749908,feed_0_3811243
2,88.0,feed_0_3749908,
2,88.0,feed_0_3749908,
2,88.0,feed_0_3749908,
2,94.0,feed_0_3749908,
2,200.0,feed_0_3749909,feed_0_1945
2,200.0,feed_0_3749909,feed_0_1946
2,200.0,feed_0_3749909,
2,200.0,feed_0_3749909,
2,51.0,feed_0_3749909,feed_0_3811243
2,61.0,feed_0_3749909,
2,39.0,feed_0_3749909,
2,54.0,,feed_0_4008210
2,227.0,,feed_0_1819
2,227.0,,feed_0_1820
2,227.0,,
2,227.0,,
2,81.0,,feed_0_3893474
2,81.0,,
2,81.0,,
2,81.0,,
2,244.0,,feed_0_1819
2,244.0,,feed_0_1820
2,244.0,,
2,244.0,,
2,65.0,,feed_0_3749695
2,89.0,,feed_0_3893474
2,89.0,,
2,93.0,,feed_0_4008841
2,89.0,,
2,89.0,,
2,93.0,,
2,243.0,,feed_0_1715
2,243.0,,
2,203.0,,feed_0_1715
2,203.0,,
2,44.0,,
2,44.0,,
2,44.0,,
2,44.0,,
2,36.0,feed_0_3749915,
2,226.0,feed_0_3749916,feed_0_1166840
2,226.0,feed_0_3749916,
2,226.0,feed_0_3749916,feed_0_1724
2,226.0,feed_0_3749916,
2,94.0,feed_0_3749916,
2,30.0,feed_0_3749916,feed_0_3764794
2,30.0,feed_0_3749916,
2,95.0,feed_0_3749916,feed_0_3893335
2,95.0,feed_0_3749916,
2,86.0,feed_0_3749916,
2,94.0,feed_0_3749916,
2,86.0,feed_0_3749916,
2,88.0,feed_0_3749916,feed_0_4726914
2,97.0,feed_0_3749917,
2,20.0,feed_0_3749917,
2,102.0,feed_0_3749917,
2,83.0,feed_0_3749917,
2,20.0,feed_0_3749917,
2,20.0,feed_0_3749918,
2,76.0,feed_0_3749918,
2,20.0,feed_0_3749918,
2,82.0,feed_0_3749918,
2,103.0,feed_0_3749918,
2,20.0,feed_0_3749918,
2,100.0,feed_0_3749919,
2,74.0,feed_0_3749919,feed_0_5018196
2,100.0,feed_0_3749920,
2,100.0,feed_0_3749920,
2,100.0,feed_0_3749920,
2,45.0,feed_0_3749920,feed_0_5018196
2,254.0,feed_0_3749921,feed_0_1795
2,254.0,feed_0_3749921,feed_0_1796
2,254.0,feed_0_3749921,
2,254.0,feed_0_3749921,
2,71.0,feed_0_3749921,feed_0_3740307
2,55.0,feed_0_3749921,feed_0_3926221
2,98.0,feed_0_3749921,feed_0_4016341
2,55.0,feed_0_3749921,
2,22.0,feed_0_3749921,
2,95.0,feed_0_3749921,feed_0_5138025
2,95.0,feed_0_3749921,
2,95.0,feed_0_3749921,
2,106.0,feed_0_3749923,feed_0_3740306
2,21.0,feed_0_3749923,feed_0_3926222
2,106.0,feed_0_3749923,
2,49.0,feed_0_3749924,feed_0_3749669
2,84.0,feed_0_3749924,feed_0_3926223
2,100.0,feed_0_3749924,feed_0_3926224
2,61.0,feed_0_3749925,feed_0_3749669
2,82.0,feed_0_3749925,feed_0_3926223
2,97.0,feed_0_3749925,feed_0_3926224
2,105.0,,feed_0_3749644
2,24.0,feed_0_3749929,feed_0_3749644
2,99.0,feed_0_3749929,feed_0_3749645
2,31.0,,feed_0_3749642
2,91.0,,feed_0_3749646
2,31.0,,feed_0_3749643
2,80.0,,feed_0_3749646
2,39.0,,feed_0_3749638
2,69.0,,feed_0_5018152
2,108.0,,feed_0_5018153
2,69.0,,
2,108.0,,
2,33.0,feed_0_3749933,feed_0_3749638
2,18.0,feed_0_3749933,feed_0_3749639
2,52.0,feed_0_3749933,feed_0_5018152
2,96.0,feed_0_3749933,feed_0_5018153
2,52.0,feed_0_3749933,
2,96.0,feed_0_3749933,
2,198.0,feed_0_3749936,feed_0_1795
2,198.0,feed_0_3749936,feed_0_1796
2,198.0,feed_0_3749936,
2,198.0,feed_0_3749936,
2,20.0,feed_0_3749936,feed_0_3740306
2,106.0,feed_0_3749936,feed_0_3926222
2,20.0,feed_0_3749936,
2,279.0,feed_0_3749937,feed_0_1166840
2,279.0,feed_0_3749937,
2,279.0,feed_0_3749937,feed_0_1724
2,279.0,feed_0_3749937,
2,86.0,feed_0_3749937,feed_0_3747809
2,86.0,feed_0_3749937,
2,48.0,feed_0_3749937,feed_0_3749691
2,105.0,feed_0_3749937,feed_0_3893335
2,105.0,feed_0_3749937,
2,13.0,feed_0_3749937,
2,87.0,feed_0_3749937,
2,87.0,feed_0_3749937,
2,48.0,feed_0_3749937,
2,105.0,feed_0_3749937,feed_0_4726914
2,225.0,,feed_0_1819
2,225.0,,feed_0_1820
2,225.0,,
2,225.0,,
2,301.0,,feed_0_1730
2,301.0,,
2,101.0,,feed_0_3893406
2,101.0,,
2,99.0,,feed_0_4008215
2,101.0,,
2,101.0,,
2,99.0,feed_0_3749940,
2,223.0,feed_0_3749941,feed_0_1657
2,223.0,feed_0_3749941,
2,54.0,feed_0_3749944,
2,54.0,feed_0_3749944,
2,54.0,feed_0_3749944,
2,254.0,feed_0_3749951,feed_0_1748
2,254.0,feed_0_3749951,
2,241.0,feed_0_3749952,feed_0_1748
2,241.0,feed_0_3749952,
2,126.0,feed_0_3749969,feed_0_4016310
2,126.0,feed_0_3749969,
2,142.0,feed_0_3749970,feed_0_4016310
2,142.0,feed_0_3749970,
2,32.0,feed_0_3749970,
2,59.0,feed_0_3749971,
2,59.0,feed_0_3749972,
2,68.0,feed_0_3749973,feed_0_4016306
2,126.0,feed_0_3749973,
2,292.0,feed_0_3749974,feed_0_1872
2,292.0,feed_0_3749974,
2,37.0,feed_0_3749974,
2,260.0,feed_0_3749975,feed_0_1872
2,260.0,feed_0_3749975,
2,140.0,feed_0_3749975,
2,107.0,,feed_0_3749702
2,107.0,,
2,207.0,feed_0_3749982,feed_0_2028
2,207.0,feed_0_3749982,
2,66.0,feed_0_3749982,
2,45.0,feed_0_3749982,
2,207.0,,feed_0_2028
2,207.0,,
2,66.0,,
2,45.0,,
2,50.0,feed_0_3749984,
2,135.0,feed_0_3749985,
2,87.0,,feed_0_3749951
2,87.0,,
2,87.0,,feed_0_4016348
2,31.0,,feed_0_4016349
2,94.0,,
2,243.0,feed_0_3749994,feed_0_1748
2,243.0,feed_0_3749994,
2,28.0,feed_0_3749994,feed_0_3749951
2,88.0,feed_0_3749994,feed_0_3749952
2,28.0,feed_0_3749994,
2,103.0,feed_0_3749996,feed_0_5018185
2,225.0,feed_0_3749997,feed_0_1888
2,225.0,feed_0_3749997,
2,49.0,feed_0_3749997,feed_0_4016345
2,92.0,feed_0_3749997,feed_0_4016352
2,63.0,feed_0_3749997,feed_0_5018185
2,105.0,feed_0_3749998,feed_0_5018185
2,81.0,feed_0_3750002,feed_0_4016313
2,81.0,feed_0_3750002,
2,81.0,feed_0_3750002,
2,81.0,feed_0_3750002,
2,48.0,feed_0_3750005,
2,50.0,feed_0_3750005,
2,45.0,feed_0_3750005,feed_0_5018202
2,106.0,feed_0_3750007,feed_0_5018170
2,106.0,feed_0_3750008,feed_0_4472767
2,106.0,feed_0_3750008,
2,51.0,feed_0_3750009,
2,94.0,feed_0_3750009,
2,55.0,feed_0_3750009,feed_0_5018202
