stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding,parent_station
feed_0_3688518,,VAL DE FONTENAY-RER,8 AVENUE DU VAL DE FONTENAY - 94033,48.85306537420076,2.4871610033887768,0,,
feed_0_3688522,,CHARLES GARCIA,AVENUE CHARLES GARCIA - 94033,48.85332347355978,2.4819455711423513,0,,
feed_0_3688523,,CHARLES GARCIA,1 AVENUE CHARLES GARCIA - 94033,48.85329684182467,2.481673111721984,0,,
feed_0_3688528,,DESCARTES,103 RUE LA FONTAINE - 94033,48.85830985788976,2.475775743136336,0,,
feed_0_3688529,,DESCARTES,FACE 105 RUE DE LA FONTAINE - 94033,48.858219364894744,2.4763067027749663,0,,
feed_0_3688530,,EMILE ZOLA,75 AVENUE VICTOR HUGO - 94033,48.85675154230017,2.4709636642567148,0,,
feed_0_3688531,,EMILE ZOLA,FACE 71 AVENUE VICTOR HUGO - 94033,48.85667038006725,2.471208617513792,0,,
feed_0_3688532,,VERDUN,7-9 AVENUE VICTOR HUGO - 94033,48.85419097895035,2.4701943719023447,0,,
feed_0_3688533,,VERDUN,2 AVENUE VICTOR HUGO - 94033,48.85399313364263,2.4703028202860247,0,,
feed_0_3688534,,ERNEST RENAN,152 BOULEVARD DE VERDUN - 94033,48.85730381638216,2.467314846426084,0,,
feed_0_3688537,,LES RUFFINS,BOULEVARD THEOPHILE SUEUR - 93048,48.86358627135531,2.467085408141435,0,,
feed_0_3688538,,LES RUFFINS,152 BOULEVARD THEOPHILE SUEUR - 93048,48.86423307945557,2.4673458479082804,0,,
feed_0_3688539,,PARC DE MONTREAU,31 BOULEVARD THEOPHILE SUEUR - 93048,48.86661184393446,2.4699673837264884,0,,
feed_0_3688540,,PARC DE MONTREAU,112 BOULEVARD THEOPHILE SUEUR - 93048,48.86601061431374,2.469134866864839,0,,
feed_0_3688541,,SAINT EXUPERY,11 BOULEVARD THEOPHILE SUEUR - 93048,48.869010549902306,2.4707909260516066,0,,
feed_0_3688542,,SAINT EXUPERY,40 BOULEVARD THEOPHILE SUEUR - 93048,48.86937021089425,2.470641994105173,0,,
feed_0_3688543,,FORT DE ROSNY,1 BOULEVARD THEOPHILE SUEUR - 93064,48.87087968376009,2.471000098060112,0,,
feed_0_3688544,,ETIENNE DOLET,227 BOULEVARD DE LA BOISSIERE - 93048,48.87668108109102,2.4668593190266086,0,,
feed_0_3688545,,ETIENNE DOLET,254 BOULEVARD DE LA BOISSIERE - 93048,48.87601510084234,2.467702417761172,0,,
feed_0_3688546,,SALVADOR ALLENDE,183 BOULEVARD DE LA BOISSIERE - 93048,48.87733272694581,2.462596146142321,0,,
feed_0_3688547,,SALVADOR ALLENDE,186 BOULEVARD DE LA BOISSIERE - 93048,48.87709855532781,2.4630724725939266,0,,
feed_0_3688548,,LA BOISSIERE,99 BOULEVARD DE LA BOISSIERE - 93048,48.87823740419263,2.456807367682315,0,,
feed_0_3688549,,LA BOISSIERE,94 BOULEVARD DE LA BOISSIERE - 93048,48.877912764034505,2.457896676294,0,,
feed_0_3688550,,HOPITAL ANDRE GREGOIRE,77 BOULEVARD DE LA BOISSIERE - 93053,48.8784105842353,2.4543687405784183,0,,
feed_0_3688551,,TROIS COMMUNES,17 BOULEVARD DE LA BOISSIERE - 93053,48.878711214585806,2.4501726350137893,0,,
feed_0_3688552,,FRERES LUMIERE,79 BOULEVARD ROGER SALENGRO - 93053,48.88282273176747,2.4549782971960883,0,,
feed_0_3688553,,FRERES LUMIERE,76 BOULEVARD ROGER SALENGRO - 93053,48.88298456919616,2.4549105294980316,0,,
feed_0_3688554,,SALENGRO - AUFFRET,1 BOULEVARD ROGER SALENGRO - 93053,48.88766530831091,2.456529291588347,0,,
feed_0_3688555,,SALENGRO - AUFFRET,12 BOULEVARD ROGER SALENGRO - 93053,48.88749491926676,2.456160937155557,0,,
feed_0_3688560,,RUE DU PARC - VAILLANT-COUTURIER,100 RUE DU PARC - 93053,48.89250256377624,2.4448326407756977,0,,
feed_0_3688562,,AVENUE DE BOBIGNY,RUE DU PARC - 93053,48.8951098533028,2.443706743684697,0,,
feed_0_3688563,,AVENUE DE BOBIGNY,RUE DU PARC - 93053,48.89508320782615,2.4433523030529054,0,,
feed_0_3688564,,LA FOLIE,FACE 3 AVENUE JEAN JAURES - 93008,48.89901170412667,2.4420926392411446,0,,
feed_0_3688565,,LOUISE MICHEL,60 AVENUE JEAN JAURES - 93008,48.90248201047639,2.440627385981551,0,,
feed_0_3688566,,LOUISE MICHEL,63 AVENUE JEAN JAURES - 93008,48.90216762769519,2.4404359095362715,0,,
feed_0_3688569,,HOTEL DE VILLE DE BOBIGNY,BOULEVARD LENINE - 93008,48.90656839275324,2.443743919497556,0,,
feed_0_3688571,,BOBIGNY - PABLO PICASSO,R PABLO PICASSO - 93008,48.90677822577068,2.450111103877603,0,,
feed_0_3688573,,MAURICE THOREZ,BOULEVARD MAURICE THOREZ - 93008,48.90676344153678,2.4466891131829183,0,,
feed_0_3688574,,LA FOLIE,121 RUE DU PARC - 93053,48.89802306132276,2.44215879411988,0,,
feed_0_3688575,,TROIS COMMUNES,4 BOULEVARD DE LA BOISSIERE - 93063,48.87854062431923,2.4499951270120235,0,,
feed_0_3688576,,HOPITAL ANDRE GREGOIRE,56 BOULEVARD DE LA BOISSIERE - 93048,48.8782577337727,2.4544365243033477,0,,
feed_0_3688577,,FORT DE ROSNY,356 BOULEVARD DE LA BOISSIERE - 93048,48.871383309409524,2.470701669106039,0,,
feed_0_3689892,,MAIRIE DE MONTREUIL,38 RUE FRANKLIN - 93048,48.86253079748854,2.4438986768204614,0,,
feed_0_3689893,,MAIRIE DE MONTREUIL,9 BOULEVARD PAUL VAILLANT COUTURIER - 93048,48.86304516447983,2.441543162232976,0,,
feed_0_3689894,,PLACE FRANCOIS MITTERRAND,30 BOULEVARD HENRI BARBUSSE - 93048,48.86569483825488,2.443360283956282,0,,
feed_0_3689895,,PLACE FRANCOIS MITTERRAND,33 BIS BOULEVARD HENRI BARBUSSE - 93048,48.864967201113274,2.442977370361323,0,,
feed_0_3689896,,VICTOR BEAUSSE,80 BOULEVARD HENRI BARBUSSE - 93048,48.86750232166612,2.442206029610474,0,,
feed_0_3689897,,VICTOR BEAUSSE,85 BOULEVARD HENRI BARBUSSE - 93048,48.86823095412352,2.4414582301885064,0,,
feed_0_3689898,,BERLIOZ,81 BOULEVARD EDOUARD BRANLY - 93063,48.87206087987862,2.43994002012677,0,,
feed_0_3689899,,BERLIOZ,100 BOULEVARD EDOUARD BRANLY - 93063,48.87161185403466,2.4395440332117184,0,,
feed_0_3689900,,ALEXANDRE DUMAS,BOULEVARD EDOUARD BRANLY - 93063,48.87497195165903,2.44088590669376,0,,
feed_0_3689901,,ALEXANDRE DUMAS,12 BOULEVARD EDOUARD BRANLY - 93063,48.87632896068022,2.4409703710483925,0,,
feed_0_3689902,,SENTE DES MARES,85 BOULEVARD HENRI BARBUSSE - 93063,48.87910567077729,2.441384707120585,0,,
feed_0_3689903,,SENTE DES MARES,BOULEVARD HENRI BAUBUSSE - 93063,48.88022042333047,2.441005409429169,0,,
feed_0_3689905,,CARNOT,10 BOULEVARD HENRI BARBUSSE - 93063,48.88281796156739,2.4407516953930397,0,,
feed_0_3689906,,RUE DU PARC,121 RUE ANATOLE FRANCE - 93053,48.88506304737703,2.442718551344974,0,,
feed_0_3689908,,JURA,60 RUE DU PARC - 93053,48.889409825829546,2.446093693829578,0,,
feed_0_3689909,,JURA,55 RUE DU PARC - 93053,48.88940112447211,2.445780214694181,0,,
feed_0_3689911,,RUE DU PARC - VAILLANT-COUTURIER,FACE 104 RUE DU PARC - 93053,48.89259280370902,2.4444239409257653,0,,
feed_0_3689915,,JEAN JAURES,AVENUE DU PRESIDENT SALVADOR ALLENDE - 93008,48.900898648108544,2.442491777859412,0,,
feed_0_3689916,,JEAN JAURES,AVENUE DU PRESIDENT SALVADOR ALLENDE - 93008,48.90105182503004,2.442042239663171,0,,
feed_0_3689917,,ARCHIVES DEPARTEMENTALES,21 AVENUE DU PRESIDENT SALVADOR ALLENDE - 93008,48.90387945312767,2.44574237671253,0,,
feed_0_3689918,,CENTRE COMMERCIAL DE BOBIGNY,AVENUE DU PRESIDENT SALVADOR ALLENDE - 93008,48.90595552801115,2.4456785582783622,0,,
feed_0_3689920,,BOBIGNY - PABLO PICASSO,FACE 14 RUE PABLO PICASSO - 93008,48.907058043299465,2.448816542421054,0,,
feed_0_3689922,,KARL MARX,8 AVENUE SALVADOR ALLENDE - 93008,48.903970163813376,2.444815552217041,0,,
feed_0_3690050,,GAMBETTA,1 PLACE GAMBETTA - 75120,48.8647200677307,2.397900870363696,0,,
feed_0_3690052,,COUR DES NOUES,25 RUE DE LA COUR DES NOUES - 75120,48.864313647919055,2.4016873474342844,0,,
feed_0_3690053,,INDRE,25-27 RUE PELLEPORT - 75120,48.86314384549854,2.4043012841483233,0,,
feed_0_3690054,,INDRE,24 BIS RUE PELLEPORT - 75120,48.86335061654989,2.4041925764614387,0,,
feed_0_3690057,,EGLISE ST-GERMAIN DE CHARONNE,117 RUE DE BAGNOLET - 75120,48.859908871184565,2.4034253594478994,0,,
feed_0_3690058,,ALBERT MARQUET,3-7 RUE ALBERT MARQUET - 75120,48.85770605116422,2.4050297555951956,0,,
feed_0_3690059,,ALBERT MARQUET,36-38 RUE VITRUVE - 75120,48.85766163745463,2.404103511413994,0,,
feed_0_3690060,,ORTEAUX - MARAICHERS,72 RUE DES ORTEAUX - 75120,48.856015852722194,2.4060081834240776,0,,
feed_0_3690061,,HOPITAL DE LA CROIX SAINT-SIMON,106 RUE DES ORTEAUX - 75120,48.85552870643829,2.409099237856307,0,,
feed_0_3690062,,STADE DEJERINE,25 R DES DOCTEURS DEJERINE - 75120,48.85675851464763,2.411498087550529,0,,
feed_0_3690063,,PORTE DE MONTREUIL,7-9 RUE CHARLES ET ROBERT - 75120,48.853028556348164,2.4117651317753492,0,,
feed_0_3690064,,SCHUBERT - PAGANINI,FACE 2 RUE SHUBERT - 75120,48.851599575724556,2.4117222226195065,0,,
feed_0_3690065,,HILSZ - LAGNY,111-113 RUE DE LAGNY - 75120,48.84919040171898,2.4125630899221813,0,,
feed_0_3690067,,PYRENEES - DOCTEUR NETTER,73 COURS DE VINCENNES - 75120,48.84752230352113,2.406677811879984,0,,
feed_0_3690069,,SQUARE SARAH BERNHARDT,RUE DE LAGNY - 75120,48.84894348489332,2.4046642358414423,0,,
feed_0_3690070,,PLAINE,2-4 RUE DE BUZENVAL - 75120,48.84982554608386,2.402350266625055,0,,
feed_0_3690071,,BUZENVAL,58 RUE DE BUZENVAL - 75120,48.852639345937604,2.4010191296833328,0,,
feed_0_3690072,,VIGNOLES,FACE 43 RUE DES VIGNOLES - 75120,48.8541496943974,2.4001629604532924,0,,
feed_0_3690074,,PLACE DE LA REUNION,76 RUE DES VIGNOLES - 75120,48.855604645141945,2.402057883506795,0,,
feed_0_3690075,,ORTEAUX - VITRUVE,22-24 RUE VITRUVE - 75120,48.856871440718,2.4028494366261053,0,,
feed_0_3690076,,PLACE DES GRES,FACE 45 RUE VITRUVE - 75120,48.85852369643829,2.4053985806356,0,,
feed_0_3690077,,VITRUVE - BALKANS,2 RUE DES BALKANS - 75120,48.859744878161706,2.4073071157225123,0,,
feed_0_3690078,,DEBROUSSE - CENTRE DE SANTE,FACE 19-21 RUE DES BALKANS - 75120,48.861264258412774,2.406437402985407,0,,
feed_0_3690079,,PELLEPORT,3 RUE BELGRAND - 75120,48.86478889391968,2.403663165101848,0,,
feed_0_3690080,,HOPITAL TENON,4 RUE DE LA CHINE - 75120,48.86599497857157,2.4003952922334313,0,,
feed_0_3690230,,PLACE DU VEL'D'HIV,6 RUE DES VILLEGRANGES - 93045,48.8749285651014,2.415270961331704,0,,
feed_0_3690231,,LES PRIMEVERES,FACE 32-36 R DES BRUYERES - 93045,48.87696033024608,2.414292986045229,0,,
feed_0_3690232,,LES BRUYERES,5-7 R DES BRUYERES - 93045,48.87871357432115,2.4131646403855753,0,,
feed_0_3690233,,COMMISSARIAT,44 BOULEVARD EUGENE DECROS - 93045,48.88213656765963,2.4149547660057524,0,,
feed_0_3690234,,RUE MARCELLE,120 BOULEVARD EUGENE DECROS - 93045,48.88416584676858,2.4177241600453825,0,,
feed_0_3690235,,RUE DU PRESIDENT SCHUMAN,RUE DU PRESIDENT ROBERT SCHUMAN - 93045,48.88592501190064,2.421106588876464,0,,
feed_0_3690236,,CENTRE DE SANTE B. LAFAY,39 AV GEORGES CLEMENCEAU - 93045,48.883939161337594,2.42064004850465,0,,
feed_0_3690237,,HORTENSIAS,13 AVENUE GEORGES CLEMENCEAU - 93045,48.882276255542784,2.421018925455389,0,,
feed_0_3690238,,PAUL DE KOCK,185 RUE DE PARIS - 93045,48.881243018705845,2.420594831783849,0,,
feed_0_3690242,,FLOREAL,215 AV DU MARECHAL DE LATTRE DE TASSIGNY - 93045,48.87999789060838,2.4273105743783585,0,,
feed_0_3690243,,CROIX DE L'EPINETTE,FACE 118 AV DU MARECHAL DE LATTRE DE TASSIGNY - 93045,48.8787064485767,2.4236293332932077,0,,
feed_0_3690244,,RUE DU CENTRE,61 R DE ROMAINVILLE - 93045,48.87808935149886,2.419349818310405,0,,
feed_0_3690245,,PASSAGE RONSARD,FACE 20-22 R DE ROMAINVILLE - 93045,48.877282866892386,2.4158331514815305,0,,
feed_0_3690246,,LES PRIMEVERES.,46 RUE DES BRUYERES - 93045,48.876483889685794,2.4144694073555555,0,,
feed_0_3690247,,PLACE DU VEL'D'HIV.,6 RUE DES VILLEGRANGES - 93045,48.87499136899767,2.4154345551067276,0,,
feed_0_3690329,,LES PARAPLUIES,59 BIS CARREFOUR DES PARAPLUIES - 94033,48.85227067583381,2.4498290742439486,0,,
feed_0_3690335,,ROUBLOT,FACE 57 RUE EUGENE MARTIN - 94033,48.850706662172556,2.4591543991412843,0,,
feed_0_3690336,,GAMBETTA - ANDRE LAURENT,FACE 67 R ANDRE LAURENT - 94033,48.8536116149176,2.457186423352073,0,,
feed_0_3690337,,EDOUARD MAURY,95 R DANTON - 94033,48.85510253831453,2.4581704910146134,0,,
feed_0_3690338,,EUGENE HERICOURT,155-157 R DES MOULINS - 94033,48.85341711061478,2.4627834982902463,0,,
feed_0_3690339,,GAMBETTA,FACE 60 RUE GAMBETTA - 94033,48.85094587621135,2.462477907739809,0,,
feed_0_3690340,,CHARLES BASSEE,35 RUE CHARLES BASSEE - 94033,48.848773998953874,2.4679607443591447,0,,
feed_0_3690341,,EGLISE SAINT-GERMAIN,4 RUE DE NEUILLY - 94033,48.84743038732742,2.4719745840162926,0,,
feed_0_3690344,,HOTEL DE VILLE DE FONTENAY,FACE 23 RUE GUERIN LEROUX - 94033,48.849665220055705,2.47464957520262,0,,
feed_0_3690345,,MEDIATHEQUE ARAGON,163 BOULEVARD GALLIENI - 94033,48.85072489037081,2.4753877853661814,0,,
feed_0_3690346,,PLACE MICHELET,28 BIS BOULEVARD DE VERDUN - 94033,48.85238226670591,2.4721781119906754,0,,
feed_0_3690347,,PLACE MICHELET,27 BD DE VERDUN - 94033,48.852274617729336,2.472000785161405,0,,
feed_0_3690349,,VERDUN,FACE 40 RUE ANATOLE FRANCE - 94033,48.854082291262344,2.4709431635752845,0,,
feed_0_3690352,,VICTOR HUGO,172 BIS RUE VICTOR HUGO - 94033,48.85890577468561,2.4733937075926353,0,,
feed_0_3690353,,VICTOR HUGO,127-129 AVENUE VICTOR HUGO - 94033,48.859075989520655,2.473870881419788,0,,
feed_0_3690354,,JEAN MOULIN - CIMETIERE DE VINCENNES,11 RUE JEAN MOULIN - 94033,48.85925724338836,2.4802459027075754,0,,
feed_0_3690355,,AIMEE MATTERRAZ,13 RUE JEAN PIERRE TIMBAUD - 94033,48.85646931196126,2.47415003690013,0,,
feed_0_3690356,,AIMEE MATTERRAZ,FACE 13 RUE JEAN PIERRE TIMBAUD - 94033,48.856487083172595,2.4743271450001507,0,,
feed_0_3690357,,JEAN MACE - MARTIN LUTHER KING,17 RUE JEAN MACE - 94033,48.85664522655266,2.4774465735974633,0,,
feed_0_3690358,,JEAN MACE - MARTIN LUTHER KING,12 RUE JEAN MACE - 94033,48.856770986269645,2.4775013942069823,0,,
feed_0_3690359,,CHARLES GARCIA - COLLEGE JEAN MACE,3 RUE JEAN MACE - 94033,48.855409597573725,2.4810933428363446,0,,
feed_0_3690360,,CHARLES GARCIA - COLLEGE JEAN MACE,FACE 3 RUE JEAN MACE - 94033,48.856451330814025,2.481763616113396,0,,
feed_0_3690361,,JEAN ZAY,18 RUE JEAN ZAY - 94033,48.85741704615696,2.4857706866027764,0,,
feed_0_3690362,,JEAN ZAY,FACE 18 RUE JEAN ZAY - 94033,48.857533865512345,2.4857846415012927,0,,
feed_0_3690363,,PABLO PICASSO,14 AVENUE DES OLYMPIADES - 94033,48.855186048482445,2.4874531476263697,0,,
feed_0_3690364,,PABLO PICASSO,FACE 14 AVENUE DES OLYMPIADES - 94033,48.85530369052728,2.4868133584133694,0,,
feed_0_3690365,,VAL-DE-FONTENAY RER,AVENUE DU VAL DE FONTENAY - 94033,48.85390043311673,2.4877762906555043,0,,
feed_0_3690366,,VAL-DE-FONTENAY RER,AVENUE DU VAL DE FONTENAY - 94033,48.85338820076925,2.487733946275537,0,,
feed_0_3690369,,LOUIS AUROUX,14 RUE LOUIS AUROUX - 94033,48.854206354574735,2.494464352121565,0,,
feed_0_3690370,,LA PRAIRIE,RUE DE LA PRAIRIE - 93049,48.85618085584094,2.4965269599485422,0,,
feed_0_3690371,,LES ALOUETTES,RUE DE LA PRAIRIE - 94033,48.85812367901838,2.495375181556799,0,,
feed_0_3690373,,BOIS GALON,FACE12BIS RUE DU BOIS GALON - 94033,48.85912474105891,2.492749421074358,0,,
feed_0_3690374,,DE LATTRE DE TASSIGNY,AVENUE DU MARECHAL DE LATTRE DE TASSIGNY - 94033,48.85633965570982,2.491964727672761,0,,
feed_0_3690375,,SAINT-GERMAIN,9 BIS BOULEVARD DE VERDUN - 94033,48.85128380971573,2.473918451465365,0,,
feed_0_3690376,,CIMETIERE DE FONTENAY-SOUS-BOIS,109 BOULEVARD GALLIENI - 94033,48.84819631751823,2.4780229275469767,0,,
feed_0_3690377,,MAISON DU CITOYEN,FACE 4 RUE DE LA RESISTANCE - 94033,48.84658036308523,2.4764933833473752,0,,
feed_0_3690378,,MOLIERE,7 RUE LOUIS XAVIER DE RICARD - 94033,48.84632336215608,2.473347068714114,0,,
feed_0_3690380,,MAURICE COUDERCHET,34-36 RUE MAURICE COUDERCHET - 94033,48.84569879056931,2.469301104436902,0,,
feed_0_3690382,,MALLIER - GAUCHER,47 BIS RUE MALLIER - 94033,48.8455457382008,2.4611848538596774,0,,
feed_0_3690383,,JEAN-JACQUES ROUSSEAU,FACE 87BIS RUE MARCEL ET JACQUES GAUCHER - 94033,48.84617823330674,2.4579045761282967,0,,
feed_0_3690384,,GEORGES LE TIEC,7-9 AVENUE PARMENTIER - 94033,48.85297997424272,2.450579667755212,0,,
feed_0_3708130,,NOGENT-SUR-MARNE RER,FACE AU 8 AVENUE DES MARRONNIERS - 94052,48.83535159234615,2.471548399841407,0,,
feed_0_3708133,,SOUS PREFECTURE - JULES FERRY,FACE 83 GRANDE RUE CHARLES DE GAULLE - 94052,48.83668646197558,2.482838602754057,0,,
feed_0_3708134,,MARCHE DE NOGENT-SUR-MARNE,140 GRANDE RUE CHARLES DE GAULLE - 94052,48.83741794915162,2.4872655593059427,0,,
feed_0_3708135,,MAIRIE DE NOGENT-SUR-MARNE,172 GRANDE RUE CHARLES DE GAULLE - 94052,48.838185309775355,2.4916246714838945,0,,
feed_0_3708137,,LES PARCLAIRS,66 BIS AVENUE PIERRE BROSSOLETTE - 94058,48.8351467617629,2.498953845025156,0,,
feed_0_3708138,,ALMA,122 BIS AVENUE PIERRE BROSSOLETTE - 94058,48.834806586335354,2.5044802352889453,0,,
feed_0_3708139,,GUY MOQUET,186 AVENUE PIERRE BROSSOLETTE - 94058,48.83442006808396,2.5107960297022602,0,,
feed_0_3708140,,MAIL MEYER,FACE 191 AV PIERRE BROSSOLETTE - 94058,48.834263400251615,2.5134366743240233,0,,
feed_0_3708141,,MARECHAL JOFFRE - PONT DE BRY,254 AVENUE PIERRE BROSSOLETTE - 94058,48.83409776803969,2.5160228153874997,0,,
feed_0_3708446,,FORT D'AUBERVILLIERS-METRO,AVENUE JEAN JAURES - 93001,48.914227247147316,2.404026516251405,0,,
feed_0_3708448,,DIVISION LECLERC - COURTILLIERES,23 AVENUE DES COURTILLIERES - 93055,48.91372104318945,2.4090708594396384,0,,
feed_0_3708449,,DIVISION LECLERC - COURTILLIERES,AVENUE DES COURTILLIERES - 93055,48.91371257042071,2.4082118350408837,0,,
feed_0_3708450,,PLACE DU MARCHE,15 AV DES COURTILLIERES - 93055,48.91396249373464,2.4110346611624545,0,,
feed_0_3708451,,PLACE DU MARCHE,7 AVENUE DES COURTILLIERES - 93055,48.914150848142754,2.411634879861001,0,,
feed_0_3708452,,LES COURTILLIERES,1 RUE BALZAC - 93008,48.91328474196549,2.416828575050586,0,,
feed_0_3708453,,LES COURTILLIERES,FACE 1 RUE BALZAC - 93008,48.913365186523436,2.4174831801276664,0,,
feed_0_3708454,,CITE DU PONT DE PIERRE,RUE DE L'ILLUSTRATION - 93008,48.910544162666014,2.416129016905065,0,,
feed_0_3708455,,CITE DU PONT DE PIERRE,AVENUE DE L'ILLUSTRATION - 93008,48.91022964359314,2.41608763544949,0,,
feed_0_3708456,,REPUBLIQUE - DIVISION LECLERC,AVENUE DE LA DIVISION LECLERC - 93008,48.9074650418741,2.424113548237613,0,,
feed_0_3708465,,BOBIGNY - PABLO PICASSO,PISTE GARE ROUTIERE - 93008,48.90653616722905,2.449483447525252,0,,
feed_0_3708466,,BOBIGNY - PABLO PICASSO,PISTE GARE ROUTIERE - 93008,48.90759726631874,2.4488177035089067,0,,
feed_0_3708467,,LAMARTINE,302 AVENUE PAUL VAILLANT-COUTURIER - 93008,48.90643950846354,2.456477078312764,0,,
feed_0_3708468,,LAMARTINE,AVENUE PAUL VAILLANT-COUTURIER - 93008,48.90752961038082,2.4537801529527044,0,,
feed_0_3708469,,CITE ADMINISTRATIVE,AVENUE PAUL VAILLANT-COUTURIER - 93008,48.905499732199715,2.4614918491909727,0,,
feed_0_3708470,,RUE DES PEUPLIERS,412 AVENUE PAUL VAILLANT-COUTURIER - 93008,48.905486896676855,2.4651318210827156,0,,
feed_0_3708471,,RUE DES PEUPLIERS,FACE 412 AVENUE PAUL VAILLANT-COUTURIER - 93008,48.90590089960924,2.46457388666915,0,,
feed_0_3708472,,PONT DE BONDY,FACE 439 AVENUE PAUL VAILLANT-COUTURIER - 93008,48.90555453249922,2.469044655471792,0,,
feed_0_3708473,,PONT DE BONDY,433-435 AVENUE PAUL VAILLANT-COUTURIER - 93008,48.90585160187891,2.4685955199065472,0,,
feed_0_3708474,,PONT DE BONDY - ANATOLE FRANCE,16-18 CHEMIN DE GROSLAY - 93010,48.906307579968086,2.470723452889686,0,,
feed_0_3708475,,ETIENNE DOLET,RUE JEAN JACQUES ROUSSEAU - 93010,48.910391118821,2.475615038862434,0,,
feed_0_3708476,,ROUTE D'AULNAY - JEAN MOULIN,AVENUE JEAN MOULIN - 93010,48.912236663887136,2.4805148428665595,0,,
feed_0_3708482,,JOUHAUX-BLUM,ROND-POINT JOUHAUX-BLUM - 93010,48.91785529094698,2.4790576691997925,0,,
feed_0_3708483,,JOUHAUX-BLUM,AV LEON JOUHAUX - 93010,48.9178455076262,2.4797258174982626,0,,
feed_0_3708485,,ETIENNE DOLET,CHEMIN DE GROSLAY - 93008,48.910725212870034,2.4742524960527454,0,,
feed_0_3708486,,AUGUSTE DELAUNE-TRAMWAY,AVENUE PAUL VAILLANT COUTURIER - 93008,48.906551799098416,2.4609354087100415,0,,
feed_0_3708487,,RENE CAMIER,AVENUE PAUL VAILLANT-COUTURIER - 93008,48.90870952071069,2.451083311558328,0,,
feed_0_3708490,,REPUBLIQUE-DIVISION LECLERC,AVENUE DE LA DIVISION LECLERC - 93008,48.9076360931163,2.423704829250072,0,,
feed_0_3708518,,PONT DE BONDY - ANATOLE FRANCE,16 AVENUE EDOUARD VAILLANT - 93008,48.90679444443228,2.4693204756522555,0,,
feed_0_3708519,,PONT DE BONDY - ANATOLE FRANCE,15 AVENUE EDOUARD VAILLANT - 93008,48.906426065874264,2.469237737369291,0,,
feed_0_3708520,,AVENUE MARCELLE,60 AVENUE EDOUARD VAILLANT - 93008,48.90949244703692,2.4676094660723726,0,,
feed_0_3708521,,AVENUE MARCELLE,FACE 56 AVENUE EDOUARD VAILLANT - 93008,48.90925885871582,2.46754070853601,0,,
feed_0_3708522,,PLACE DE L'EUROPE,RUE DE VARSOVIE - 93008,48.90934329593462,2.472421887673177,0,,
feed_0_3708523,,PLACE DE L'EUROPE,RUE DE VARSOVIE - 93008,48.90958817039284,2.4704455892437647,0,,
feed_0_3708535,,ROBESPIERRE - EDOUARD VAILLANT,17 RUE DE ROME - 93008,48.91057947427579,2.46798032754968,0,,
feed_0_3715224,,PLATEAU D'AVRON - PLACE DE STALINGRAD,21 PLACE DE STALINGRAD - ROND POINT D'AVRON - 93049,48.873102529612815,2.510544020933321,0,,
feed_0_3715225,,AVENUE DE ROSNY,FACE 14BIS AVENUE DES FAUVETTES - 93049,48.87199260175153,2.5074203747740498,0,,
feed_0_3715226,,BEL AIR,5/7 AVENUE DES FAUVETTES - 93049,48.86974875272819,2.5053149784562296,0,,
feed_0_3715227,,ETIENNE DOLET,79 AVENUE CARNOT - 93049,48.86805952009656,2.505037040534674,0,,
feed_0_3715228,,RUE DES HERSIERS,RUE DES LOGES D'AVRON - 93049,48.86666012662581,2.5094871599325916,0,,
feed_0_3715229,,KENNEDY - RENOUILLERES,15 AVENUE DU PRESIDENT KENNEDY - 93049,48.86541686191669,2.5115536428349077,0,,
feed_0_3715230,,ALEXANDER FLEMING,CHEMIN DES RENOUILLIERES - 93049,48.864759105805646,2.5126957032545296,0,,
feed_0_3715231,,MARCEL DASSAULT,11-13 RUE ALEXANDRE FLEMING - 93049,48.865447536054546,2.5151228301463586,0,,
feed_0_3715232,,GEORGES POMPIDOU,CHE DE MEAUX - 93049,48.86410535261505,2.517161542494919,0,,
feed_0_3715235,,TROIS COMMUNES,141 R DE VILLEMOMBLE - 93050,48.874287642887154,2.528941440616018,0,,
feed_0_3715236,,LYCEE GEORGES CLEMENCEAU,60 R SIMON GUITLEVITCH - 93077,48.87716994517538,2.524946187797525,0,,
feed_0_3716670,,CITE DES BOULEAUX,FACE 7 AVENUE ROBERT SCHUMAN - 93050,48.872024651226546,2.533347312982959,0,,
feed_0_3716873,,GARE SAINT-LAZARE,FACE 11 RUE DE ROME - 75108,48.87543870387126,2.324188259311247,0,,
feed_0_3716874,,HAVRE - HAUSSMANN,35 RUE TRONCHET - 75108,48.87330895556756,2.3266275797112237,0,,
feed_0_3716875,,MADELEINE,11 PLACE DE LA MADELEINE - 75108,48.87052260432167,2.3238352803584,0,,
feed_0_3716877,,CONCORDE,6 PLACE DE LA CONCORDE - 75108,48.86696330378451,2.3213023563461532,0,,
feed_0_3716878,,CONCORDE - QUAI DES TUILERIES,QUAI DES TUILERIES - 75101,48.86378171049178,2.32082656543925,0,,
feed_0_3716879,,PONT DE SOLFERINO - QUAI DES TUILERIES,QUAI DES TUILERIES - 75101,48.86229931727666,2.3252268110232825,0,,
feed_0_3716884,,PONT NEUF - QUAI DES ORFEVRES,72-70 QUAI DES ORFEVRES - 75101,48.856305237903015,2.341667568867299,0,,
